date,auteur_com,source,commentaire,poste,date_post,auteur
19-12-2025,Lea Ahou,OLBCI,Je sais pas si c'est pareil dans les autres banques mais cette histoire de la SGBCI de ne plus produire les cartes bancaires Épargne la je comprends pas hein ceux qui n'ont pas de portable Androïd (,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Arsene Zoh,OLBCI,Avantage : virement tardif,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Ali Dohèrè,OLBCI,Ils sont très impolis,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Abdoulaye Dirrassouba,OLBCI,"Agio coûteux , liaison avec wave de son compte bancaire",salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
20-12-2025,Shineke Nazo,OLBCI,Tout est question d'inconvénients merci,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
20-12-2025,Thierry Tchatcho,OLBCI,Aucun avantage,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Yao Adjoua Jocelyne Sara,OLBCI,Je préfère ne rien dire,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Adom Nin Yêpê,OLBCI,Ni l'un ni l'autre,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Charlène Ehouman,OLBCI,Les gestionnaires ne prennent jamais les appels.,salutations a vous avantages et inconvenients de sgci sil vous plait merci,19-12-2025,Elysée Aka
19-12-2025,Boris Elisee Affoum,OLBCI,Oui possible,bonsoir est il possible de faire un remboursement avec le pec a la sgci,19-12-2025,Tiecoura Keita
30-03-2026,N'guessan Elisé Djaha,OLBCI,J'attends les réponses moi aussi. Ce qui arrive à Macloclo peut arriver à Maclacla,,Date inconnue,Auteur inconnu
31-03-2026,Moussa Konate,OLBCI,Venez à la BOA CI où il y a moins de stress avec MyBOA.,,Date inconnue,Auteur inconnu
30-03-2026,Soro Yénéfol Sartre,OLBCI,Va directement voir le directeur de l'agence où tu as effectué le retrait sans obtenir l'argent...,,Date inconnue,Auteur inconnu
28-03-2026,N'cho Adolphe Biby,OLBCI,Bni aucun soucis.ça marche comme sur des roulettes.,,Date inconnue,Auteur inconnu
28-03-2026,Hassan Nabil Traoré,OLBCI,Faites très attention sinon tu vas faire le d'avril sans rien.,,Date inconnue,Auteur inconnu
29-03-2026,Vaflari Bakayoko,OLBCI,"S'il vous plaît, BDU c'est quel banque ?",,Date inconnue,Auteur inconnu
29-03-2026,LivelyBison9486,OLBCI,Banque du Trésor ne donne pas de prêt,,Date inconnue,Auteur inconnu
29-03-2026,Jean Romaric Kouamé,OLBCI,Ça existe encore ? ??,,Date inconnue,Auteur inconnu
30-03-2026,Mac Cladder Gagne,OLBCI,d là,,Date inconnue,Auteur inconnu
29-03-2026,Francis Zokou,OLBCI,Zéro pointé,,Date inconnue,Auteur inconnu
29-03-2026,Francis Zokou,OLBCI,Mon frère il n'y rien rien et rien,,Date inconnue,Auteur inconnu
30-03-2026,Jean-mari Yao,OLBCI,Le 5,,Date inconnue,Auteur inconnu
29-03-2026,Franck Beauhuit,OLBCI,C'est en panne,,Date inconnue,Auteur inconnu
29-03-2026,Tuo Magnigui,OLBCI,En panne sèche,,Date inconnue,Auteur inconnu
30-03-2026,Azo Roland Galé,OLBCI,Cette banque ci,,Date inconnue,Auteur inconnu
29-03-2026,Michaël-ange Franklin Coffie,OLBCI,La chaîne est quittée?,,Date inconnue,Auteur inconnu
29-03-2026,N'golo Coulibaly,OLBCI,Y a une roue qui est cassée,,Date inconnue,Auteur inconnu
30-03-2026,Marie Kouassi Epse Alui,OLBCI,Il faut patienter. Surtout n'essayez pas plusieurs fois.,,Date inconnue,Auteur inconnu
29-03-2026,Jagger Kone,OLBCI,"Mon cher, vous au moins les virements sont faits. À la Bicici c'est zéro pointé. C'est une banque de m......",,Date inconnue,Auteur inconnu
28-03-2026,Tonzi Yapi,OLBCI,"Toi au moins, pour nous là même wave ne reconnait pas la Bsic.",,Date inconnue,Auteur inconnu
28-03-2026,Éli-Charma Tokpah,OLBCI,BACI vers wave on dit c'est le lendemain du virement qu'on peut faire oh!!!,,Date inconnue,Auteur inconnu
27-03-2026,Ruskov Molotov,OLBCI,Faut pas essayer sinon tu vas parler seul . Ce n’est pas automatique et en plus ça fait peur .,,Date inconnue,Auteur inconnu
27-03-2026,Rahim Saint,OLBCI,Ça passe chez moi,,Date inconnue,Auteur inconnu
28-03-2026,Nouveaux Djawli Zikos,OLBCI,C est nsia qui n est pas une bonne banque,,Date inconnue,Auteur inconnu
28-03-2026,Cohésion Sociale,OLBCI,Aucun problème à la BACI,,Date inconnue,Auteur inconnu
31-03-2026,Sandy Angelo Benediction,OLBCI,"SIB - Société Ivoirienne de Banque
on vous écoute",,Date inconnue,Auteur inconnu
30-03-2026,Idi Diaboul,OLBCI,Je pense que nous et les banques on doit se voir autrement.,,Date inconnue,Auteur inconnu
30-03-2026,Adissa Fatim,OLBCI,C'est gestionnaire un peu joignable là même qui est tout le problème,,Date inconnue,Auteur inconnu
31-03-2026,Kouame Lucien Koffi,OLBCI,Crocodile alligator caïman tous pareils,,Date inconnue,Auteur inconnu
28-03-2026,Dale Carnegie,OLBCI,Avec Bicici votre cœur bât plus fort.,,Date inconnue,Auteur inconnu
28-03-2026,Elysée Aka,OLBCI,C’est ce qui est mentionné sur la brochure tarifaire de coris bank donc c’est normal,,Date inconnue,Auteur inconnu
28-03-2026,Ton Banquier en ligne,OLBCI,OUI.,,Date inconnue,Auteur inconnu
25-03-2026,Hermann Steve Parker,OLBCI,Je ne sais pas comment vous faites pour avoir toujours des embrouilles avec vos banques même. Moi voici 13 ans je suis à la BO… En voir plus,,Date inconnue,Auteur inconnu
25-03-2026,Marié Bahi,OLBCI,Carte magnétique sans doute.,,Date inconnue,Auteur inconnu
25-03-2026,MemorableRaspberry2038,OLBCI,Pareil pour moi aussi 7500,,Date inconnue,Auteur inconnu
25-03-2026,Edith Kouassi,OLBCI,Je ne sais pas ce qui se passe moi 40000,,Date inconnue,Auteur inconnu
25-03-2026,Zadi Abié Hervé,OLBCI,"""VENTE"" signifie juste le pays a été vendu et toi tu as payé pour 15k",,Date inconnue,Auteur inconnu
25-03-2026,Célestin Kouame,OLBCI,Je suis convaincu que les banques lisent tous les messages sur réseaux sociaux qui les concernent. Elles en ont besoin pour améliorer leurs services. Vous avez raison de vous exprimer.,,Date inconnue,Auteur inconnu
25-03-2026,Ernesto Kouek,OLBCI,#NsiaBanque ma réclamation la est comment après 45 jours d'attente ? Je n'ai pas encore vu mon argent.,,Date inconnue,Auteur inconnu
25-03-2026,Camille Kassi,OLBCI,La carte magnétique !,,Date inconnue,Auteur inconnu
25-03-2026,Nadege Flora Yapo,OLBCI,Mais cette Banque fait vraiment peur hein,,Date inconnue,Auteur inconnu
25-03-2026,MagicalParsnip6258,OLBCI,Le souffle de vie,,Date inconnue,Auteur inconnu
02-04-2026,Celest Kouassi,OLBCI,Ma gestionnaire à yakro gérait ça de là à là.,,Date inconnue,Auteur inconnu
02-04-2026,OS Bohouo,OLBCI,Si le credimatic n est pas lié à un prêt normalement c est 48h,,Date inconnue,Auteur inconnu
02-04-2026,Roger Miraj Lenignon Soro,OLBCI,Êtes-vous nombreux dans ce cas? Les cartes sont inutilisables ou ce sont les guichets qui ne sont pas fonctionnelles ?,,Date inconnue,Auteur inconnu
03-04-2026,Patrick NNiamien,OLBCI,"Nous qui venons là bas ,nos cœurs commencent à battre",,Date inconnue,Auteur inconnu
04-04-2023,Desire Amavi,OLBCI,"Soyez teigneux avec la SGCI, sinon ils vont finir par vous avoir à l'usure. Ils vous donnent de faux arguments pour vous enfum… En voir plus",,Date inconnue,Auteur inconnu
04-04-2023,Soonan Quamara,OLBCI,Après tout cela cette banque va venir nous dire en fin d'année qu'elle est excédentaire,,Date inconnue,Auteur inconnu
03-04-2026,Alexs Akka,OLBCI,"Franchement j aimerai qu une action soit menée afin qu au niveau de la BCEAO les comptes dormant soient consultables, car cert… En voir plus",,Date inconnue,Auteur inconnu
01-04-2026,Ok Luimeme,OLBCI,"Souleymane Cyrille Comara suite à ma plainte de savoir où est passé mon argent, je constate que NSIA en lieu et place de me re… En voir plus",,Date inconnue,Auteur inconnu
30-03-2026,Souleymane Cyrille Comara,OLBCI,"NSIA Banque Côte d'Ivoire
un de vos clients a eu un souci sur un de vos DAB à Jacqueville svp réglez son problème. On vous fai… En voir plus",,Date inconnue,Auteur inconnu
06-03-2026,Joel Pokou,OLBCI,Le propriétaire doit venir lui même m'encaisser. S'il demande à ce que je Lui fasse en dépôt alors c'est Lui qui payera les frais,,Date inconnue,Auteur inconnu
06-03-2026,Booda Ying,OLBCI,Les frais de la transaction s'élèvent à combien pour enmerder les gens sur le méta ? Pour une transaction de 100.000 les frais… En voir plus,,Date inconnue,Auteur inconnu
03-04-2026,Angelina Coulibaly,OLBCI,Dieu merci. Si c'était NSIA tu allais faire jeune et prière d abord,,Date inconnue,Auteur inconnu
03-04-2026,Vamohitie Fofana,OLBCI,C'est quoi credimatic?,,Date inconnue,Auteur inconnu
02-04-2026,Traore Beh,OLBCI,C’est une mauvaise agence,,Date inconnue,Auteur inconnu
03-04-2026,AgroConnect CI,OLBCI,Ok bien reçu,,Date inconnue,Auteur inconnu
03-04-2026,Marius Ekra,OLBCI,Bien reçu,,Date inconnue,Auteur inconnu
30-03-2026,Awa Eliane Sougue,OLBCI,Banque du Trésor super pour les épargnes de retraite et projets futurs,,Date inconnue,Auteur inconnu
07-04-2026,Diomandé Mahawa,OLBCI,Yopougon bel air,,Date inconnue,Auteur inconnu
07-04-2026,Ténéna Paul,OLBCI,Yop bel air,,Date inconnue,Auteur inconnu
08-04-2026,Kouadio Edouard Kouame,OLBCI,"6 ans est trop. Faire la demande d'un prêt de 3 ans deux , tu paieras moins d'intérêt que les 6 ans d'affilés.",,Date inconnue,Auteur inconnu
08-04-2026,Patrick NNiamien,OLBCI,RDV à une agence proche,,Date inconnue,Auteur inconnu
08-04-2026,Pere Chef,OLBCI,Donne nous le salaire Net c'est le seul moyen pour faire le calcul,,Date inconnue,Auteur inconnu
08-04-2026,Konate Karim,OLBCI,Moi je veux pour BDU. Salaire net 375000,,Date inconnue,Auteur inconnu
08-04-2026,Brou Siméon Djenvie,OLBCI,"Va sur Google, tape simulateur de prêt BNI, et cliquez sur le lien. NB: le taux est de 8.5%",,Date inconnue,Auteur inconnu
08-04-2026,Kouassi Armand,OLBCI,"Donne ton salaire, là ça sera facile pour nous de le faire. Conseiller BDU.",,Date inconnue,Auteur inconnu
08-04-2026,Eryk Kouassi Kouakou,OLBCI,Intérêt va te dja...,,Date inconnue,Auteur inconnu
08-04-2026,Sorcier de Ton-village,https://www.facebook.com/groups/656390831772336,Doum à cause de combien même tu vas dénigrer guichet des gens?,,Date inconnue,Auteur inconnu
06-08-2025,Lacoste Ediss Doray,https://www.facebook.com/groups/656390831772336,C'est sur Facebook se trouve ton gestionnaire,,Date inconnue,Auteur inconnu
06-08-2025,Christine Komlin,https://www.facebook.com/groups/656390831772336,Jamais jamais jamais ne prend pas de prêt fait avec les moyens financiers que tu as.,,Date inconnue,Auteur inconnu
07-04-2026,Martha Coul,https://www.facebook.com/groups/656390831772336,J'ai reçu une fois un message de ma banque Sib m'invitant à venir prendre un prêt Le message disait que j'étais élective. … En voir plus,,Date inconnue,Auteur inconnu
07-04-2026,Djah Lucien Dago,https://www.facebook.com/groups/656390831772336,N'ayez pas peur. Mais vous allez les sentir lorsqu'ils vont commencer les prélèvements,,Date inconnue,Auteur inconnu
08-04-2024,Djibami Koné,https://www.facebook.com/groups/656390831772336,SG Connect + carte magnétique,,Date inconnue,Auteur inconnu
06-04-2026,Roger Silué,https://www.facebook.com/groups/656390831772336,Coris Bank la meilleure,,Date inconnue,Auteur inconnu
06-04-2026,WhiteBison6285,https://www.facebook.com/groups/656390831772336,Conséquence de agios 800frcs/mois,,Date inconnue,Auteur inconnu
08-04-2025,Once.Finances,https://www.facebook.com/groups/656390831772336,Génial,,Date inconnue,Auteur inconnu
08-04-2025,Wisdom Yao Yao,https://www.facebook.com/groups/656390831772336,"C'est l'une des meilleures banque de côte d'ivoire. Orabank Daloa est super
. Moi … En voir plus",,Date inconnue,Auteur inconnu
08-04-2025,Best Man,https://www.facebook.com/groups/656390831772336,La banque des Attiés,,Date inconnue,Auteur inconnu
08-04-2025,Biali Néné Ermard,https://www.facebook.com/groups/656390831772336,Ah bon hein,,Date inconnue,Auteur inconnu
08-04-2025,Eric Polly,https://www.facebook.com/groups/656390831772336,Ceux qui sont prêt à rejoindre orabank je suis prêt à les aider,,Date inconnue,Auteur inconnu
09-04-2026,Adama Yao Saké,OLBCI,"Regarde ça et écoute attentivement, il a tout expliqué…… En voir plus",,Date inconnue,Auteur inconnu
09-04-2026,Kone Mvs Victor Schoëlcher,OLBCI,Il faut te rendre au siège Abidjan,,Date inconnue,Auteur inconnu
10-04-2026,Bohui Akoissi Perside,OLBCI,"Je ne te conseille pas ooh, depuis la prime Ado, mon salaire est O rejet pour cause de changement de banques. 3 mois sans salaires...",,Date inconnue,Auteur inconnu
10-04-2026,Roland Roland,OLBCI,tu veux quitter pourquoi toutes les banques sont les memes ́si tu n as pas d urgence fini dz rembourser ton credit et arrete d… En voir plus,,Date inconnue,Auteur inconnu
09-04-2026,Anauel Ano Lux,OLBCI,C'est sur Facebook tu as eu ton concours ?,,Date inconnue,Auteur inconnu
09-04-2026,Inzdinho Kone,OLBCI,Ils ne t'ont pas proposé une banque dans ton lieu de formation là-bas ?,,Date inconnue,Auteur inconnu
09-04-2026,Zahui LE Talentueux Getheme,OLBCI,"Koné
Kone Yacouba
trouve moi en inbox",,Date inconnue,Auteur inconnu
09-04-2026,Leygbo Nina Akpale,OLBCI,Hé fait leur un scandale il n'aime pas ça. C'est ce que j'ai fait à NSIA Anoma et puis c'est sorti chap chap.,,Date inconnue,Auteur inconnu
09-04-2026,Oulaï Hermann Tro,OLBCI,"Accroche toi frère ! Tu dois compter au moins un mois, sinon deux ! Exemple de la SIB.",,Date inconnue,Auteur inconnu
09-04-2026,Kouabénan Jeannot Badou,OLBCI,Laisse rachat appel moi afin que tu viennes à la BSIC ou bdu pour avoir bon blé ... rachat c'est pour te noyer encore...0546774459,,Date inconnue,Auteur inconnu
09-04-2026,Sindou Bamba,OLBCI,Ça dépend de ton gestionnaire...,,Date inconnue,Auteur inconnu
09-04-2026,Hervé Koffi Bi Evariste,OLBCI,Si ton gestionnaire est compétent il appui c'est une semaine,,Date inconnue,Auteur inconnu
09-04-2026,Raymond Assemien,OLBCI,3 jours comme ça sinon le lendemain c est deja propre,,Date inconnue,Auteur inconnu
09-04-2026,Sylvain Sinsin,OLBCI,"Ça c'est de l'ordre de la magie, votre question... Qui peut, mieux que votre Gestionnaine, répondre à une telle question ?",,Date inconnue,Auteur inconnu
10-04-2026,Magny Lagrenade,OLBCI,"A la SGCI, celà peut prendre une à deux semaines.",,Date inconnue,Auteur inconnu
09-04-2026,Carla Blay,OLBCI,3 jours,,Date inconnue,Auteur inconnu
10-04-2026,Jean Luc Seri Gokou,OLBCI,"Mon frère un conseil, ne fait pas de rachat stp ,tu vas augmenter le nombre d'années et là banque va profiter sur toi et tu resteras indépendant d'eux",,Date inconnue,Auteur inconnu
10-04-2026,Ibrahima Diallo,OLBCI,"Va à la BCEAO au service des contentieux. Chap chap, lis vont les appeler en ta présence pour en savoir plus",,Date inconnue,Auteur inconnu
13-04-2026,Camille Kassi,OLBCI,"Rends-toi au siège du plateau, au service des contentieux tu seras satisfait",,Date inconnue,Auteur inconnu
